task,domain,source_anchor_pct,target_anchor_pct,condition,metric,mean,std,n_folds,n_samples,n_groups,source_bundle,source_training_position_pct,target_training_position_pct,source_route_auroc,target_route_auroc,source_rank,target_rank,source_representation,target_representation
earlystop,math,60,60,frozen_basis,auroc,0.953777,0.015802,5,7680,120,es_svd_ms_rr_r2,60,60,0.946227,0.946227,16,16,raw+rank,raw+rank
earlystop,math,60,60,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,60,0.946227,0.946227,16,16,raw+rank,raw+rank
earlystop,math,60,60,frozen_basis,stop_acc,0.750000,0.058926,5,7680,120,es_svd_ms_rr_r2,60,60,0.946227,0.946227,16,16,raw+rank,raw+rank
earlystop,math,60,60,task_specific,auroc,0.954784,0.015008,5,7680,120,es_svd_ms_rr_r2,60,60,0.946227,0.946227,16,16,raw+rank,raw+rank
earlystop,math,60,60,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,60,0.946227,0.946227,16,16,raw+rank,raw+rank
earlystop,math,60,60,task_specific,stop_acc,0.741667,0.071686,5,7680,120,es_svd_ms_rr_r2,60,60,0.946227,0.946227,16,16,raw+rank,raw+rank
earlystop,math,60,60,no_svd,auroc,0.956348,0.012684,5,7680,120,es_svd_ms_rr_r2,60,60,0.946227,0.946227,16,16,raw+rank,raw+rank
earlystop,math,60,60,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,60,0.946227,0.946227,16,16,raw+rank,raw+rank
earlystop,math,60,60,no_svd,stop_acc,0.741667,0.071686,5,7680,120,es_svd_ms_rr_r2,60,60,0.946227,0.946227,16,16,raw+rank,raw+rank
earlystop,math,60,70,frozen_basis,auroc,0.957672,0.014400,5,7680,120,es_svd_ms_rr_r2,60,70,0.946227,0.948793,16,16,raw+rank,raw+rank
earlystop,math,60,70,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,70,0.946227,0.948793,16,16,raw+rank,raw+rank
earlystop,math,60,70,frozen_basis,stop_acc,0.766667,0.067700,5,7680,120,es_svd_ms_rr_r2,60,70,0.946227,0.948793,16,16,raw+rank,raw+rank
earlystop,math,60,70,task_specific,auroc,0.958260,0.013974,5,7680,120,es_svd_ms_rr_r2,60,70,0.946227,0.948793,16,16,raw+rank,raw+rank
earlystop,math,60,70,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,70,0.946227,0.948793,16,16,raw+rank,raw+rank
earlystop,math,60,70,task_specific,stop_acc,0.766667,0.067700,5,7680,120,es_svd_ms_rr_r2,60,70,0.946227,0.948793,16,16,raw+rank,raw+rank
earlystop,math,60,70,no_svd,auroc,0.959111,0.012643,5,7680,120,es_svd_ms_rr_r2,60,70,0.946227,0.948793,16,16,raw+rank,raw+rank
earlystop,math,60,70,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,70,0.946227,0.948793,16,16,raw+rank,raw+rank
earlystop,math,60,70,no_svd,stop_acc,0.775000,0.056519,5,7680,120,es_svd_ms_rr_r2,60,70,0.946227,0.948793,16,16,raw+rank,raw+rank
earlystop,math,60,80,frozen_basis,auroc,0.960173,0.013321,5,7680,120,es_svd_ms_rr_r2,60,80,0.946227,0.951888,16,16,raw+rank,raw+rank
earlystop,math,60,80,frozen_basis,selacc@10%,0.997403,0.003181,5,7680,120,es_svd_ms_rr_r2,60,80,0.946227,0.951888,16,16,raw+rank,raw+rank
earlystop,math,60,80,frozen_basis,stop_acc,0.758333,0.061237,5,7680,120,es_svd_ms_rr_r2,60,80,0.946227,0.951888,16,16,raw+rank,raw+rank
earlystop,math,60,80,task_specific,auroc,0.960316,0.013314,5,7680,120,es_svd_ms_rr_r2,60,80,0.946227,0.951888,16,16,raw+rank,raw+rank
earlystop,math,60,80,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,80,0.946227,0.951888,16,16,raw+rank,raw+rank
earlystop,math,60,80,task_specific,stop_acc,0.775000,0.056519,5,7680,120,es_svd_ms_rr_r2,60,80,0.946227,0.951888,16,16,raw+rank,raw+rank
earlystop,math,60,80,no_svd,auroc,0.961026,0.012788,5,7680,120,es_svd_ms_rr_r2,60,80,0.946227,0.951888,16,16,raw+rank,raw+rank
earlystop,math,60,80,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,80,0.946227,0.951888,16,16,raw+rank,raw+rank
earlystop,math,60,80,no_svd,stop_acc,0.766667,0.050000,5,7680,120,es_svd_ms_rr_r2,60,80,0.946227,0.951888,16,16,raw+rank,raw+rank
earlystop,math,60,90,frozen_basis,auroc,0.963222,0.011858,5,7680,120,es_svd_ms_rr_r2,60,90,0.946227,0.954694,16,16,raw+rank,raw+rank
earlystop,math,60,90,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,90,0.946227,0.954694,16,16,raw+rank,raw+rank
earlystop,math,60,90,frozen_basis,stop_acc,0.783333,0.048591,5,7680,120,es_svd_ms_rr_r2,60,90,0.946227,0.954694,16,16,raw+rank,raw+rank
earlystop,math,60,90,task_specific,auroc,0.963295,0.012005,5,7680,120,es_svd_ms_rr_r2,60,90,0.946227,0.954694,16,16,raw+rank,raw+rank
earlystop,math,60,90,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,90,0.946227,0.954694,16,16,raw+rank,raw+rank
earlystop,math,60,90,task_specific,stop_acc,0.783333,0.048591,5,7680,120,es_svd_ms_rr_r2,60,90,0.946227,0.954694,16,16,raw+rank,raw+rank
earlystop,math,60,90,no_svd,auroc,0.964069,0.011725,5,7680,120,es_svd_ms_rr_r2,60,90,0.946227,0.954694,16,16,raw+rank,raw+rank
earlystop,math,60,90,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,90,0.946227,0.954694,16,16,raw+rank,raw+rank
earlystop,math,60,90,no_svd,stop_acc,0.791667,0.026352,5,7680,120,es_svd_ms_rr_r2,60,90,0.946227,0.954694,16,16,raw+rank,raw+rank
earlystop,math,60,100,frozen_basis,auroc,0.965873,0.010486,5,7680,120,es_svd_ms_rr_r2,60,100,0.946227,0.956271,16,16,raw+rank,raw+rank
earlystop,math,60,100,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,100,0.946227,0.956271,16,16,raw+rank,raw+rank
earlystop,math,60,100,frozen_basis,stop_acc,0.791667,0.026352,5,7680,120,es_svd_ms_rr_r2,60,100,0.946227,0.956271,16,16,raw+rank,raw+rank
earlystop,math,60,100,task_specific,auroc,0.965784,0.010693,5,7680,120,es_svd_ms_rr_r2,60,100,0.946227,0.956271,16,16,raw+rank,raw+rank
earlystop,math,60,100,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,100,0.946227,0.956271,16,16,raw+rank,raw+rank
earlystop,math,60,100,task_specific,stop_acc,0.800000,0.031180,5,7680,120,es_svd_ms_rr_r2,60,100,0.946227,0.956271,16,16,raw+rank,raw+rank
earlystop,math,60,100,no_svd,auroc,0.966757,0.010619,5,7680,120,es_svd_ms_rr_r2,60,100,0.946227,0.956271,16,16,raw+rank,raw+rank
earlystop,math,60,100,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,60,100,0.946227,0.956271,16,16,raw+rank,raw+rank
earlystop,math,60,100,no_svd,stop_acc,0.800000,0.031180,5,7680,120,es_svd_ms_rr_r2,60,100,0.946227,0.956271,16,16,raw+rank,raw+rank
earlystop,math,70,10,frozen_basis,auroc,0.883672,0.016825,5,7680,120,es_svd_ms_rr_r2,70,10,0.948793,0.902177,16,16,raw+rank,raw+rank
earlystop,math,70,10,frozen_basis,selacc@10%,0.997403,0.003181,5,7680,120,es_svd_ms_rr_r2,70,10,0.948793,0.902177,16,16,raw+rank,raw+rank
earlystop,math,70,10,frozen_basis,stop_acc,0.716667,0.031180,5,7680,120,es_svd_ms_rr_r2,70,10,0.948793,0.902177,16,16,raw+rank,raw+rank
earlystop,math,70,10,task_specific,auroc,0.895386,0.017083,5,7680,120,es_svd_ms_rr_r2,70,10,0.948793,0.902177,16,16,raw+rank,raw+rank
earlystop,math,70,10,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,10,0.948793,0.902177,16,16,raw+rank,raw+rank
earlystop,math,70,10,task_specific,stop_acc,0.733333,0.042492,5,7680,120,es_svd_ms_rr_r2,70,10,0.948793,0.902177,16,16,raw+rank,raw+rank
earlystop,math,70,10,no_svd,auroc,0.896373,0.017781,5,7680,120,es_svd_ms_rr_r2,70,10,0.948793,0.902177,16,16,raw+rank,raw+rank
earlystop,math,70,10,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,10,0.948793,0.902177,16,16,raw+rank,raw+rank
earlystop,math,70,10,no_svd,stop_acc,0.716667,0.061237,5,7680,120,es_svd_ms_rr_r2,70,10,0.948793,0.902177,16,16,raw+rank,raw+rank
earlystop,math,70,20,frozen_basis,auroc,0.917801,0.023267,5,7680,120,es_svd_ms_rr_r2,70,20,0.948793,0.921091,16,16,raw+rank,raw+rank
earlystop,math,70,20,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,20,0.948793,0.921091,16,16,raw+rank,raw+rank
earlystop,math,70,20,frozen_basis,stop_acc,0.716667,0.080795,5,7680,120,es_svd_ms_rr_r2,70,20,0.948793,0.921091,16,16,raw+rank,raw+rank
earlystop,math,70,20,task_specific,auroc,0.924461,0.018954,5,7680,120,es_svd_ms_rr_r2,70,20,0.948793,0.921091,16,16,raw+rank,raw+rank
earlystop,math,70,20,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,20,0.948793,0.921091,16,16,raw+rank,raw+rank
earlystop,math,70,20,task_specific,stop_acc,0.750000,0.064550,5,7680,120,es_svd_ms_rr_r2,70,20,0.948793,0.921091,16,16,raw+rank,raw+rank
earlystop,math,70,20,no_svd,auroc,0.924551,0.015659,5,7680,120,es_svd_ms_rr_r2,70,20,0.948793,0.921091,16,16,raw+rank,raw+rank
earlystop,math,70,20,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,20,0.948793,0.921091,16,16,raw+rank,raw+rank
earlystop,math,70,20,no_svd,stop_acc,0.733333,0.062361,5,7680,120,es_svd_ms_rr_r2,70,20,0.948793,0.921091,16,16,raw+rank,raw+rank
earlystop,math,70,30,frozen_basis,auroc,0.932382,0.021409,5,7680,120,es_svd_ms_rr_r2,70,30,0.948793,0.932906,16,16,raw+rank,raw+rank
earlystop,math,70,30,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,30,0.948793,0.932906,16,16,raw+rank,raw+rank
earlystop,math,70,30,frozen_basis,stop_acc,0.750000,0.045644,5,7680,120,es_svd_ms_rr_r2,70,30,0.948793,0.932906,16,16,raw+rank,raw+rank
earlystop,math,70,30,task_specific,auroc,0.937504,0.017855,5,7680,120,es_svd_ms_rr_r2,70,30,0.948793,0.932906,16,16,raw+rank,raw+rank
earlystop,math,70,30,task_specific,selacc@10%,0.996104,0.003181,5,7680,120,es_svd_ms_rr_r2,70,30,0.948793,0.932906,16,16,raw+rank,raw+rank
earlystop,math,70,30,task_specific,stop_acc,0.766667,0.062361,5,7680,120,es_svd_ms_rr_r2,70,30,0.948793,0.932906,16,16,raw+rank,raw+rank
earlystop,math,70,30,no_svd,auroc,0.938941,0.013239,5,7680,120,es_svd_ms_rr_r2,70,30,0.948793,0.932906,16,16,raw+rank,raw+rank
earlystop,math,70,30,no_svd,selacc@10%,0.997403,0.003181,5,7680,120,es_svd_ms_rr_r2,70,30,0.948793,0.932906,16,16,raw+rank,raw+rank
earlystop,math,70,30,no_svd,stop_acc,0.758333,0.071686,5,7680,120,es_svd_ms_rr_r2,70,30,0.948793,0.932906,16,16,raw+rank,raw+rank
earlystop,math,70,40,frozen_basis,auroc,0.942584,0.020193,5,7680,120,es_svd_ms_rr_r2,70,40,0.948793,0.939075,16,16,raw+rank,raw+rank
earlystop,math,70,40,frozen_basis,selacc@10%,0.996104,0.003181,5,7680,120,es_svd_ms_rr_r2,70,40,0.948793,0.939075,16,16,raw+rank,raw+rank
earlystop,math,70,40,frozen_basis,stop_acc,0.750000,0.045644,5,7680,120,es_svd_ms_rr_r2,70,40,0.948793,0.939075,16,16,raw+rank,raw+rank
earlystop,math,70,40,task_specific,auroc,0.945627,0.017461,5,7680,120,es_svd_ms_rr_r2,70,40,0.948793,0.939075,16,16,raw+rank,raw+rank
earlystop,math,70,40,task_specific,selacc@10%,0.996104,0.003181,5,7680,120,es_svd_ms_rr_r2,70,40,0.948793,0.939075,16,16,raw+rank,raw+rank
earlystop,math,70,40,task_specific,stop_acc,0.766667,0.042492,5,7680,120,es_svd_ms_rr_r2,70,40,0.948793,0.939075,16,16,raw+rank,raw+rank
earlystop,math,70,40,no_svd,auroc,0.947742,0.013603,5,7680,120,es_svd_ms_rr_r2,70,40,0.948793,0.939075,16,16,raw+rank,raw+rank
earlystop,math,70,40,no_svd,selacc@10%,0.997403,0.003181,5,7680,120,es_svd_ms_rr_r2,70,40,0.948793,0.939075,16,16,raw+rank,raw+rank
earlystop,math,70,40,no_svd,stop_acc,0.758333,0.040825,5,7680,120,es_svd_ms_rr_r2,70,40,0.948793,0.939075,16,16,raw+rank,raw+rank
earlystop,math,70,50,frozen_basis,auroc,0.948872,0.017775,5,7680,120,es_svd_ms_rr_r2,70,50,0.948793,0.943605,16,16,raw+rank,raw+rank
earlystop,math,70,50,frozen_basis,selacc@10%,0.997403,0.003181,5,7680,120,es_svd_ms_rr_r2,70,50,0.948793,0.943605,16,16,raw+rank,raw+rank
earlystop,math,70,50,frozen_basis,stop_acc,0.758333,0.048591,5,7680,120,es_svd_ms_rr_r2,70,50,0.948793,0.943605,16,16,raw+rank,raw+rank
earlystop,math,70,50,task_specific,auroc,0.950834,0.015963,5,7680,120,es_svd_ms_rr_r2,70,50,0.948793,0.943605,16,16,raw+rank,raw+rank
earlystop,math,70,50,task_specific,selacc@10%,0.997403,0.003181,5,7680,120,es_svd_ms_rr_r2,70,50,0.948793,0.943605,16,16,raw+rank,raw+rank
earlystop,math,70,50,task_specific,stop_acc,0.750000,0.058926,5,7680,120,es_svd_ms_rr_r2,70,50,0.948793,0.943605,16,16,raw+rank,raw+rank
earlystop,math,70,50,no_svd,auroc,0.952795,0.012664,5,7680,120,es_svd_ms_rr_r2,70,50,0.948793,0.943605,16,16,raw+rank,raw+rank
earlystop,math,70,50,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,50,0.948793,0.943605,16,16,raw+rank,raw+rank
earlystop,math,70,50,no_svd,stop_acc,0.741667,0.055277,5,7680,120,es_svd_ms_rr_r2,70,50,0.948793,0.943605,16,16,raw+rank,raw+rank
earlystop,math,70,60,frozen_basis,auroc,0.953511,0.016075,5,7680,120,es_svd_ms_rr_r2,70,60,0.948793,0.946227,16,16,raw+rank,raw+rank
earlystop,math,70,60,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,60,0.948793,0.946227,16,16,raw+rank,raw+rank
earlystop,math,70,60,frozen_basis,stop_acc,0.750000,0.058926,5,7680,120,es_svd_ms_rr_r2,70,60,0.948793,0.946227,16,16,raw+rank,raw+rank
earlystop,math,70,60,task_specific,auroc,0.954784,0.015008,5,7680,120,es_svd_ms_rr_r2,70,60,0.948793,0.946227,16,16,raw+rank,raw+rank
earlystop,math,70,60,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,60,0.948793,0.946227,16,16,raw+rank,raw+rank
earlystop,math,70,60,task_specific,stop_acc,0.741667,0.071686,5,7680,120,es_svd_ms_rr_r2,70,60,0.948793,0.946227,16,16,raw+rank,raw+rank
earlystop,math,70,60,no_svd,auroc,0.956348,0.012684,5,7680,120,es_svd_ms_rr_r2,70,60,0.948793,0.946227,16,16,raw+rank,raw+rank
earlystop,math,70,60,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,60,0.948793,0.946227,16,16,raw+rank,raw+rank
earlystop,math,70,60,no_svd,stop_acc,0.741667,0.071686,5,7680,120,es_svd_ms_rr_r2,70,60,0.948793,0.946227,16,16,raw+rank,raw+rank
earlystop,math,70,70,frozen_basis,auroc,0.957509,0.014581,5,7680,120,es_svd_ms_rr_r2,70,70,0.948793,0.948793,16,16,raw+rank,raw+rank
earlystop,math,70,70,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,70,0.948793,0.948793,16,16,raw+rank,raw+rank
earlystop,math,70,70,frozen_basis,stop_acc,0.766667,0.067700,5,7680,120,es_svd_ms_rr_r2,70,70,0.948793,0.948793,16,16,raw+rank,raw+rank
earlystop,math,70,70,task_specific,auroc,0.958260,0.013974,5,7680,120,es_svd_ms_rr_r2,70,70,0.948793,0.948793,16,16,raw+rank,raw+rank
earlystop,math,70,70,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,70,0.948793,0.948793,16,16,raw+rank,raw+rank
earlystop,math,70,70,task_specific,stop_acc,0.766667,0.067700,5,7680,120,es_svd_ms_rr_r2,70,70,0.948793,0.948793,16,16,raw+rank,raw+rank
earlystop,math,70,70,no_svd,auroc,0.959111,0.012643,5,7680,120,es_svd_ms_rr_r2,70,70,0.948793,0.948793,16,16,raw+rank,raw+rank
earlystop,math,70,70,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,70,0.948793,0.948793,16,16,raw+rank,raw+rank
earlystop,math,70,70,no_svd,stop_acc,0.775000,0.056519,5,7680,120,es_svd_ms_rr_r2,70,70,0.948793,0.948793,16,16,raw+rank,raw+rank
earlystop,math,70,80,frozen_basis,auroc,0.960051,0.013470,5,7680,120,es_svd_ms_rr_r2,70,80,0.948793,0.951888,16,16,raw+rank,raw+rank
earlystop,math,70,80,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,80,0.948793,0.951888,16,16,raw+rank,raw+rank
earlystop,math,70,80,frozen_basis,stop_acc,0.758333,0.061237,5,7680,120,es_svd_ms_rr_r2,70,80,0.948793,0.951888,16,16,raw+rank,raw+rank
earlystop,math,70,80,task_specific,auroc,0.960316,0.013314,5,7680,120,es_svd_ms_rr_r2,70,80,0.948793,0.951888,16,16,raw+rank,raw+rank
earlystop,math,70,80,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,80,0.948793,0.951888,16,16,raw+rank,raw+rank
earlystop,math,70,80,task_specific,stop_acc,0.775000,0.056519,5,7680,120,es_svd_ms_rr_r2,70,80,0.948793,0.951888,16,16,raw+rank,raw+rank
earlystop,math,70,80,no_svd,auroc,0.961026,0.012788,5,7680,120,es_svd_ms_rr_r2,70,80,0.948793,0.951888,16,16,raw+rank,raw+rank
earlystop,math,70,80,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,80,0.948793,0.951888,16,16,raw+rank,raw+rank
earlystop,math,70,80,no_svd,stop_acc,0.766667,0.050000,5,7680,120,es_svd_ms_rr_r2,70,80,0.948793,0.951888,16,16,raw+rank,raw+rank
earlystop,math,70,90,frozen_basis,auroc,0.963103,0.011983,5,7680,120,es_svd_ms_rr_r2,70,90,0.948793,0.954694,16,16,raw+rank,raw+rank
earlystop,math,70,90,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,90,0.948793,0.954694,16,16,raw+rank,raw+rank
earlystop,math,70,90,frozen_basis,stop_acc,0.783333,0.048591,5,7680,120,es_svd_ms_rr_r2,70,90,0.948793,0.954694,16,16,raw+rank,raw+rank
earlystop,math,70,90,task_specific,auroc,0.963295,0.012005,5,7680,120,es_svd_ms_rr_r2,70,90,0.948793,0.954694,16,16,raw+rank,raw+rank
earlystop,math,70,90,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,90,0.948793,0.954694,16,16,raw+rank,raw+rank
earlystop,math,70,90,task_specific,stop_acc,0.783333,0.048591,5,7680,120,es_svd_ms_rr_r2,70,90,0.948793,0.954694,16,16,raw+rank,raw+rank
earlystop,math,70,90,no_svd,auroc,0.964069,0.011725,5,7680,120,es_svd_ms_rr_r2,70,90,0.948793,0.954694,16,16,raw+rank,raw+rank
earlystop,math,70,90,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,90,0.948793,0.954694,16,16,raw+rank,raw+rank
earlystop,math,70,90,no_svd,stop_acc,0.791667,0.026352,5,7680,120,es_svd_ms_rr_r2,70,90,0.948793,0.954694,16,16,raw+rank,raw+rank
earlystop,math,70,100,frozen_basis,auroc,0.965791,0.010604,5,7680,120,es_svd_ms_rr_r2,70,100,0.948793,0.956271,16,16,raw+rank,raw+rank
earlystop,math,70,100,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,100,0.948793,0.956271,16,16,raw+rank,raw+rank
earlystop,math,70,100,frozen_basis,stop_acc,0.791667,0.026352,5,7680,120,es_svd_ms_rr_r2,70,100,0.948793,0.956271,16,16,raw+rank,raw+rank
earlystop,math,70,100,task_specific,auroc,0.965784,0.010693,5,7680,120,es_svd_ms_rr_r2,70,100,0.948793,0.956271,16,16,raw+rank,raw+rank
earlystop,math,70,100,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,100,0.948793,0.956271,16,16,raw+rank,raw+rank
earlystop,math,70,100,task_specific,stop_acc,0.800000,0.031180,5,7680,120,es_svd_ms_rr_r2,70,100,0.948793,0.956271,16,16,raw+rank,raw+rank
earlystop,math,70,100,no_svd,auroc,0.966757,0.010619,5,7680,120,es_svd_ms_rr_r2,70,100,0.948793,0.956271,16,16,raw+rank,raw+rank
earlystop,math,70,100,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,70,100,0.948793,0.956271,16,16,raw+rank,raw+rank
earlystop,math,70,100,no_svd,stop_acc,0.800000,0.031180,5,7680,120,es_svd_ms_rr_r2,70,100,0.948793,0.956271,16,16,raw+rank,raw+rank
earlystop,math,80,10,frozen_basis,auroc,0.881261,0.016647,5,7680,120,es_svd_ms_rr_r2,80,10,0.951888,0.902177,16,16,raw+rank,raw+rank
earlystop,math,80,10,frozen_basis,selacc@10%,0.997403,0.003181,5,7680,120,es_svd_ms_rr_r2,80,10,0.951888,0.902177,16,16,raw+rank,raw+rank
earlystop,math,80,10,frozen_basis,stop_acc,0.716667,0.031180,5,7680,120,es_svd_ms_rr_r2,80,10,0.951888,0.902177,16,16,raw+rank,raw+rank
earlystop,math,80,10,task_specific,auroc,0.895386,0.017083,5,7680,120,es_svd_ms_rr_r2,80,10,0.951888,0.902177,16,16,raw+rank,raw+rank
earlystop,math,80,10,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,80,10,0.951888,0.902177,16,16,raw+rank,raw+rank
earlystop,math,80,10,task_specific,stop_acc,0.733333,0.042492,5,7680,120,es_svd_ms_rr_r2,80,10,0.951888,0.902177,16,16,raw+rank,raw+rank
earlystop,math,80,10,no_svd,auroc,0.896373,0.017781,5,7680,120,es_svd_ms_rr_r2,80,10,0.951888,0.902177,16,16,raw+rank,raw+rank
earlystop,math,80,10,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,80,10,0.951888,0.902177,16,16,raw+rank,raw+rank
earlystop,math,80,10,no_svd,stop_acc,0.716667,0.061237,5,7680,120,es_svd_ms_rr_r2,80,10,0.951888,0.902177,16,16,raw+rank,raw+rank
earlystop,math,80,20,frozen_basis,auroc,0.916513,0.023772,5,7680,120,es_svd_ms_rr_r2,80,20,0.951888,0.921091,16,16,raw+rank,raw+rank
earlystop,math,80,20,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,80,20,0.951888,0.921091,16,16,raw+rank,raw+rank
earlystop,math,80,20,frozen_basis,stop_acc,0.725000,0.077280,5,7680,120,es_svd_ms_rr_r2,80,20,0.951888,0.921091,16,16,raw+rank,raw+rank
earlystop,math,80,20,task_specific,auroc,0.924461,0.018954,5,7680,120,es_svd_ms_rr_r2,80,20,0.951888,0.921091,16,16,raw+rank,raw+rank
earlystop,math,80,20,task_specific,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,80,20,0.951888,0.921091,16,16,raw+rank,raw+rank
earlystop,math,80,20,task_specific,stop_acc,0.750000,0.064550,5,7680,120,es_svd_ms_rr_r2,80,20,0.951888,0.921091,16,16,raw+rank,raw+rank
earlystop,math,80,20,no_svd,auroc,0.924551,0.015659,5,7680,120,es_svd_ms_rr_r2,80,20,0.951888,0.921091,16,16,raw+rank,raw+rank
earlystop,math,80,20,no_svd,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,80,20,0.951888,0.921091,16,16,raw+rank,raw+rank
earlystop,math,80,20,no_svd,stop_acc,0.733333,0.062361,5,7680,120,es_svd_ms_rr_r2,80,20,0.951888,0.921091,16,16,raw+rank,raw+rank
earlystop,math,80,30,frozen_basis,auroc,0.931417,0.022005,5,7680,120,es_svd_ms_rr_r2,80,30,0.951888,0.932906,16,16,raw+rank,raw+rank
earlystop,math,80,30,frozen_basis,selacc@10%,0.998701,0.002597,5,7680,120,es_svd_ms_rr_r2,80,30,0.951888,0.932906,16,16,raw+rank,raw+rank
earlystop,math,80,30,frozen_basis,stop_acc,0.741667,0.048591,5,7680,120,es_svd_ms_rr_r2,80,30,0.951888,0.932906,16,16,raw+rank,raw+rank
earlystop,math,80,30,task_specific,auroc,0.937504,0.017855,5,7680,120,es_svd_ms_rr_r2,80,30,0.951888,0.932906,16,16,raw+rank,raw+rank
earlystop,math,80,30,task_specific,selacc@10%,0.996104,0.003181,5,7680,120,es_svd_ms_rr_r2,80,30,0.951888,0.932906,16,16,raw+rank,raw+rank
earlystop,math,80,30,task_specific,stop_acc,0.766667,0.062361,5,7680,120,es_svd_ms_rr_r2,80,30,0.951888,0.932906,16,16,raw+rank,raw+rank
earlystop,math,80,30,no_svd,auroc,0.938941,0.013239,5,7680,120,es_svd_ms_rr_r2,80,30,0.951888,0.932906,16,16,raw+rank,raw+rank
earlystop,math,80,30,no_svd,selacc@10%,0.997403,0.003181,5,7680,120,es_svd_ms_rr_r2,80,30,0.951888,0.932906,16,16,raw+rank,raw+rank
earlystop,math,80,30,no_svd,stop_acc,0.758333,0.071686,5,7680,120,es_svd_ms_rr_r2,80,30,0.951888,0.932906,16,16,raw+rank,raw+rank
earlystop,math,80,40,frozen_basis,auroc,0.941947,0.020750,5,7680,120,es_svd_ms_rr_r2,80,40,0.951888,0.939075,16,16,raw+rank,raw+rank
earlystop,math,80,40,frozen_basis,selacc@10%,0.996104,0.003181,5,7680,120,es_svd_ms_rr_r2,80,40,0.951888,0.939075,16,16,raw+rank,raw+rank
earlystop,math,80,40,frozen_basis,stop_acc,0.750000,0.045644,5,7680,120,es_svd_ms_rr_r2,80,40,0.951888,0.939075,16,16,raw+rank,raw+rank
earlystop,math,80,40,task_specific,auroc,0.945627,0.017461,5,7680,120,es_svd_ms_rr_r2,80,40,0.951888,0.939075,16,16,raw+rank,raw+rank
