bundle_line,bundle_label,domain,anchor_pct,feature_set,n_features,selected_rank,selected_requested_rank,selected_c_value,selected_whiten,selected_class_weight,route_cv_auroc,auroc,selacc_at_10,stop_acc,auc_over_anchor_auroc,auc_over_anchor_selacc,auc_over_anchor_stop_acc,final_anchor_auroc,final_anchor_stop_acc,auroc_ratio_to_final,threshold_value,reaches_95pct_final_auroc,reaches_fixed_threshold,earliest_anchor_95pct_final_auroc,earliest_anchor_fixed_threshold,plateau_anchor_pct,plateau_tolerance_abs,fit_time_sec,inference_time_sec,samples,num_caches
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,math,10,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.8940869140573269,0.9367179916595267,0.9835164835164836,0.75,0.9660019675904339,0.9983516483516484,0.7392857142857143,0.9731068597220781,0.75,0.9626054757511995,0.8,True,True,10,10,40,0.01,88.1498199000489,0.12497314787469804,1792,7
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,math,20,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.9119666636638365,0.9475058908217721,1.0,0.7142857142857143,0.9660019675904339,0.9983516483516484,0.7392857142857143,0.9731068597220781,0.75,0.973691513275718,0.8,True,True,10,10,40,0.01,88.1498199000489,0.12497314787469804,1792,7
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,math,30,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.92417964435689,0.9600277698105353,1.0,0.75,0.9660019675904339,0.9983516483516484,0.7392857142857143,0.9731068597220781,0.75,0.9865594515331253,0.8,True,True,10,10,40,0.01,88.1498199000489,0.12497314787469804,1792,7
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,math,40,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.9298968442069308,0.971024802837917,1.0,0.7142857142857143,0.9660019675904339,0.9983516483516484,0.7392857142857143,0.9731068597220781,0.75,0.9978604026234532,0.8,True,True,10,10,40,0.01,88.1498199000489,0.12497314787469804,1792,7
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,math,50,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.9333775998519592,0.9726572469578179,1.0,0.75,0.9660019675904339,0.9983516483516484,0.7392857142857143,0.9731068597220781,0.75,0.9995379615714675,0.8,True,True,10,10,40,0.01,88.1498199000489,0.12497314787469804,1792,7
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,math,60,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.9363633387374238,0.9743424654188877,1.0,0.75,0.9660019675904339,0.9983516483516484,0.7392857142857143,0.9731068597220781,0.75,1.0012697533518184,0.8,True,True,10,10,40,0.01,88.1498199000489,0.12497314787469804,1792,7
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,math,70,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,none,0.9397153377674838,0.9731244604782879,1.0,0.7142857142857143,0.9660019675904339,0.9983516483516484,0.7392857142857143,0.9731068597220781,0.75,1.0000180871772035,0.8,True,True,10,10,40,0.01,88.1498199000489,0.12497314787469804,1792,7
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,math,80,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,none,0.9447892045668808,0.9756449883297782,1.0,0.75,0.9660019675904339,0.9983516483516484,0.7392857142857143,0.9731068597220781,0.75,1.0026082732665402,0.8,True,True,10,10,40,0.01,88.1498199000489,0.12497314787469804,1792,7
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,math,90,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.9495321570507511,0.9758671998677386,1.0,0.75,0.9660019675904339,0.9983516483516484,0.7392857142857143,0.9731068597220781,0.75,1.0028366259245658,0.8,True,True,10,10,40,0.01,88.1498199000489,0.12497314787469804,1792,7
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,math,100,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.9508737454957631,0.9731068597220781,1.0,0.75,0.9660019675904339,0.9983516483516484,0.7392857142857143,0.9731068597220781,0.75,1.0,0.8,True,True,10,10,40,0.01,88.1498199000489,0.12497314787469804,1792,7
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,science,10,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,none,0.6935312404589283,0.7532270415196145,0.9375,0.6666666666666666,0.8293221051412473,0.97734375,0.7033333333333334,0.8559370101610655,0.7166666666666666,0.8800028887381285,0.7,False,True,30,10,80,0.01,93.11601582192816,0.20062823593616486,3840,2
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,science,20,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,none,0.730844437213776,0.8104721089502775,0.9583333333333333,0.7,0.8293221051412473,0.97734375,0.7033333333333334,0.8559370101610655,0.7166666666666666,0.9468828889613821,0.7,False,True,30,10,80,0.01,93.11601582192816,0.20062823593616486,3840,2
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,science,30,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.7498279697109744,0.8278123779018939,0.9791666666666666,0.7333333333333333,0.8293221051412473,0.97734375,0.7033333333333334,0.8559370101610655,0.7166666666666666,0.9671417032733761,0.7,True,True,30,10,80,0.01,93.11601582192816,0.20062823593616486,3840,2
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,science,40,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.7534872666340418,0.8331736103505324,0.9869791666666666,0.7333333333333333,0.8293221051412473,0.97734375,0.7033333333333334,0.8559370101610655,0.7166666666666666,0.9734052862064586,0.7,True,True,30,10,80,0.01,93.11601582192816,0.20062823593616486,3840,2
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,science,50,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.753286969123705,0.8359888256484594,0.9765625,0.6333333333333333,0.8293221051412473,0.97734375,0.7033333333333334,0.8559370101610655,0.7166666666666666,0.9766943311531157,0.7,True,True,30,10,80,0.01,93.11601582192816,0.20062823593616486,3840,2
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,science,60,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,none,0.7527463243062881,0.8378402800641493,0.9791666666666667,0.7,0.8293221051412473,0.97734375,0.7033333333333334,0.8559370101610655,0.7166666666666666,0.9788574043626052,0.7,True,True,30,10,80,0.01,93.11601582192816,0.20062823593616486,3840,2
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,science,70,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,none,0.7516093214911156,0.8424978957108762,0.9791666666666667,0.7166666666666666,0.8293221051412473,0.97734375,0.7033333333333334,0.8559370101610655,0.7166666666666666,0.9842989445594128,0.7,True,True,30,10,80,0.01,93.11601582192816,0.20062823593616486,3840,2
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,science,80,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,none,0.7532227563442323,0.8473297156073669,0.984375,0.6833333333333333,0.8293221051412473,0.97734375,0.7033333333333334,0.8559370101610655,0.7166666666666666,0.9899440093704105,0.7,True,True,30,10,80,0.01,93.11601582192816,0.20062823593616486,3840,2
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,science,90,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,none,0.755858178263324,0.8489421854982366,0.9947916666666667,0.75,0.8293221051412473,0.97734375,0.7033333333333334,0.8559370101610655,0.7166666666666666,0.9918278745050262,0.7,True,True,30,10,80,0.01,93.11601582192816,0.20062823593616486,3840,2
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,science,100,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,0.05,False,none,0.7628433119251348,0.8559370101610655,0.9973958333333333,0.7166666666666666,0.8293221051412473,0.97734375,0.7033333333333334,0.8559370101610655,0.7166666666666666,1.0,0.7,True,True,30,10,80,0.01,93.11601582192816,0.20062823593616486,3840,2
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,coding,10,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,True,balanced,0.5564774001102452,0.44264186517707643,0.40625,0.52,0.44206075614526325,0.28375,0.4600000000000001,0.4323438689635873,0.44,1.02381899444573,0.55,True,False,10,,100,0.01,53.49811964505352,0.08532912912778556,1600,1
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,coding,20,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,12,12,1.0,False,balanced,0.5586844873826218,0.43612881641050655,0.31875,0.52,0.44206075614526325,0.28375,0.4600000000000001,0.4323438689635873,0.44,1.0087544839157603,0.55,True,False,10,,100,0.01,53.49811964505352,0.08532912912778556,1600,1
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,coding,30,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,12,12,0.2,True,none,0.5670032308711045,0.4269971030534411,0.29375,0.52,0.44206075614526325,0.28375,0.4600000000000001,0.4323438689635873,0.44,0.9876330710483684,0.55,True,False,10,,100,0.01,53.49811964505352,0.08532912912778556,1600,1
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,coding,40,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,12,12,1.0,False,balanced,0.5699237293953859,0.42918114749100666,0.28125,0.44,0.44206075614526325,0.28375,0.4600000000000001,0.4323438689635873,0.44,0.9926847084008331,0.55,True,False,10,,100,0.01,53.49811964505352,0.08532912912778556,1600,1
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,coding,50,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,12,12,1.0,False,balanced,0.5725320833776101,0.4317888684085867,0.175,0.4,0.44206075614526325,0.28375,0.4600000000000001,0.4323438689635873,0.44,0.9987162983105762,0.55,True,False,10,,100,0.01,53.49811964505352,0.08532912912778556,1600,1
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,coding,60,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,12,12,1.0,False,balanced,0.5779168634877295,0.4479917578509128,0.20625,0.44,0.44206075614526325,0.28375,0.4600000000000001,0.4323438689635873,0.44,1.0361931555195556,0.55,True,False,10,,100,0.01,53.49811964505352,0.08532912912778556,1600,1
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,coding,70,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,12,12,1.0,False,balanced,0.577231272334508,0.4680311863410455,0.35,0.4,0.44206075614526325,0.28375,0.4600000000000001,0.4323438689635873,0.44,1.0825438266604952,0.55,True,False,10,,100,0.01,53.49811964505352,0.08532912912778556,1600,1
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,coding,80,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,0.5,False,balanced,0.567235720426598,0.46147123611912344,0.28125,0.48,0.44206075614526325,0.28375,0.4600000000000001,0.4323438689635873,0.44,1.0673708342976163,0.55,True,False,10,,100,0.01,53.49811964505352,0.08532912912778556,1600,1
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,coding,90,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,16,16,1.0,False,balanced,0.5640606063036623,0.44403171163734545,0.1875,0.44,0.44206075614526325,0.28375,0.4600000000000001,0.4323438689635873,0.44,1.027033672760935,0.55,True,False,10,,100,0.01,53.49811964505352,0.08532912912778556,1600,1
canonical_plus_neuron_meta_min,B1 canonical + neuron_meta_min,coding,100,"tok_conf_prefix,tok_conf_recency,tok_gini_prefix,tok_gini_tail,tok_gini_slope,tok_neg_entropy_prefix,tok_neg_entropy_recency,tok_selfcert_prefix,tok_selfcert_recency,tok_logprob_prefix,tok_logprob_recency,traj_continuity,traj_reflection_count,traj_novelty,traj_max_reflection,traj_late_convergence,has_tok_conf,has_tok_gini,has_tok_neg_entropy,has_tok_selfcert,has_tok_logprob,has_rows_bank,nc_mean,nc_slope",24,12,12,1.0,True,none,0.5524063588067113,0.4323438689635873,0.3375,0.44,0.44206075614526325,0.28375,0.4600000000000001,0.4323438689635873,0.44,1.0,0.55,True,False,10,,100,0.01,53.49811964505352,0.08532912912778556,1600,1
